doc_id,countryname,party,manifesto_id,text,cmp_code,nostalgic_at_least_1,nostalgic_at_least_2,nostalgic_at_least_3,nostalgic_at_least_4,translation_at_least_1,translation_at_least_2,translation_at_least_3,translation_at_least_4,nostalgic_coder1,nostalgic_coder2,nostalgic_coder3,nostalgic_coder4,translation_coder1,translation_coder2,translation_coder3,translation_coder4,translation_agreement_coders,nostalgia_sum,nostalgia_sum_emb,nostalgia_emb,nostalgia_dictionary_emb,nostalgia_dictionary,nostalgia_agreement_coders
22320 2012-09-12 1772,Netherlands,22320,22320 2012-09-12,"When safety and healthy development of the child is really in danger, there must be a careful way to intervene and adequate provision should be available in time.",504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33320 1989-10-29 483,Spain,33320,33320 1989-10-29,"This Plan, which has only just started with the axis Madrid-Cordoba-Seville will be the first Spanish experience high-speed line and wide European and whose commissioning is scheduled for 1992 and will allow over the next decade a substantial modification of such an important public service occur.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
86110 2010-04-11 908,Hungary,86110,86110 2010-04-11,"In this respect, we expect average in Europe, the EU average is a little lower than the average of the region is slightly higher than the tax burden in Hungary.",402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87071 2014-10-04 41,Latvia,87071,87071 2014-10-04,• strategic companies remain state-owned;,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82220 2006-06-03 386,Czech Republic,82220,82220 2006-06-03,Its aim is cultural democracy based on the highest possible participation of the whole society in the creation of cultural values ​​and cultural life decisions.,202,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
51620 1970-06-18 429,United Kingdom,51620,51620 1970-06-18,"We will give assistance to Commonwealth immigrants who wish to return to their countries of origin, but we will not tolerate any attempt to harass or compel them to go against their will.",NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
22527 1998-05-06 782,Netherlands,22527,22527 1998-05-06,8.6 Vocational education and,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92436 2011-10-09 2302,Poland,92436,92436 2011-10-09,"In addition to taking content-pa triotycznych programs in subjects such as history, language and knowledge of Polish society, poly-ticking education will stimulate the use of the school illustrative forms of patriotic education Nego.",601,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,4,1,1,0,1,1,3
92811 2011-10-09 50,Poland,92811,92811 2011-10-09,"Only in conditions of sustainable economic development, Poles return from emigration, and young people without worrying about their children's future will be started families.",410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
34313 2009-10-04 1201,Greece,34313,34313 2009-10-04,A Greece that will make it clear to everyone that the sovereign rights are non-negotiable.,601.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11620 2006-09-17 110,Sweden,11620,11620 2006-09-17,"Over one million people outside the labor market. Despite the boom, there is mass unemployment in Sweden. None of the economic boom in modern history have so many people been outside today.",408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0
14320 2007-03-18 191,Finland,14320,14320 2007-03-18,Society and the business community from the perspective of the implementation of the information society means more productivity and a more competitive business environment.,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15952 2016-10-29 246,Iceland,15952,15952 2016-10-29,Pirate Party will guarantee citizens the right to education under Article new Constitution.,506,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
82413 2013-10-26 30,Czech Republic,82413,82413 2013-10-26,In the last year there were already several times changed rates of value added tax.,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21421 1971-11-07 412,Belgium,21421,21421 1971-11-07,"For this purpose, Fr.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35229 2005-02-20 1204,Portugal,35229,35229 2005-02-20,"§ systematic strengthening of the powers and the intervention of Parliament, either legislative or oversight.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22952 2006-11-22 268,Netherlands,22952,22952 2006-11-22,"Therefore, good cooperation of all 'bodies' involved in immense importance.",303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14820 2015-04-19 763,Finland,14820,14820 2015-04-19,Qualified and skilled teachers are the backbone of a successful education.,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86422 2002-04-07 1288,Hungary,86422,86422 2002-04-07,"On the other hand, there are elements of the system, which have played an important role during the introduction, but it would be timely to transcend them to the new circumstances.",301,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
97421 2008-09-21 1274,Slovenia,97421,97421 2008-09-21,"the creation of a model of private equity investments (PPP) for the modernization and construction of modern terminals - including the Port of Koper and the airports in the Republic of Slovenia, in order to achieve more efficient land links with maritime and air transport;",4122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87340 2018-10-06 28,Latvia,87340,87340 2018-10-06,Introduction of real estate tax-free minimum.,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34313 2007-09-16 2107,Greece,34313,34313 2007-09-16,"Our task is to highlight, to preserve and utilize this precious heritage.",601,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,0,1,1,4
83410 2015-03-01 385,Estonia,83410,83410 2015-03-01,"Unemployment and long-term unemployment, reduce launched in cooperation with vocational schools and enterprises and the implementation of a national scholarship training programs.",701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92436 2011-10-09 2251,Poland,92436,92436 2011-10-09,School education is one of the pillars of the tell-development of each country and nation.,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22320 1994-05-03 825,Netherlands,22320,22320 1994-05-03,"4 MIGRANTS: A EUROPEAN AND PLAN MODERATE APPROACH The history of migration learn at least three things: (a) migration phenomenon is not unknown to us; Europeans in the 19th and 20th centuries emigrated en masse, often a reaction to economic misery and political repression.",NA,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,1,2
82721 2017-10-21 152,Czech Republic,82721,82721 2017-10-21,"In the past 15 years, more than a hundred times increased price of drinking water for the citizens.",403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
33220 1996-03-03 5186,Spain,33220,33220 1996-03-03,#NAME?,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
33320 2016-06-26 490,Spain,33320,33320 2016-06-26,"With the PP in the government, we have seen a weakening of the joint and equity of the Spanish university system; with the highest rate hike in history, increasing differences between regions; without a framework funding model to ensure sufficient funding of universities in all territories; and the radical tightening of the requirements for scholarships and a drastic reduction in their amount, which has been a huge setback for equal opportunities.",506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
97522 2008-09-21 522,Slovenia,97522,97522 2008-09-21,"Knowing the wishes and expectations of tourists is important because the only way they can be properly adjusted, it is necessary to have greater marketing and promotion of research.",411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92210 2011-10-09 717,Poland,92210,92210 2011-10-09,"It is appropriate to create two resource infra- structure and regulation of the problem on this occasion, the historical railway debt.",411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
15450 2016-10-29 377,Iceland,15450,15450 2016-10-29,Competition and a strong consumer perspective will cover all sectors.,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32710 1983-06-26 472,Italy,32710,32710 1983-06-26,For nearly a century they have gained dignity of knowing the voluntary and vitalistic doctrines that inspire many of our postulaci.,NA,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,2
22526 2006-11-22 1016,Netherlands,22526,22526 2006-11-22,"Membership in international organizations like the UN, EU, OSCE and the Council of Europe Netherlands actively use to states - near or far, big or small - where there are serious and persistent violations of human rights to complain or adjust to.",201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
51902 2017-06-08 859,United Kingdom,51902,51902 2017-06-08,Fighting international crime and terrorism,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53620 1981-06-11 724,Ireland,53620,53620 1981-06-11,6 million will have been spent in the provision of new accommodation including living quarters and the improvement of existing premises.,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11620 2010-09-19 606,Sweden,11620,11620 2010-09-19,it is crucial that our schools and education are among the world's top.,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92212 2001-09-23 72,Poland,92212,92212 2001-09-23,support for small companies engaged in research and development and for the companies implementing the results of research conducted by national research - development units and universities;,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41521 1957-09-15 18,Germany,41521,41521 1957-09-15,therefore it demands: the unification of the divided fatherland in peace and freedom; the release and return of all unjustly detained in the Communist sphere and retained Germans; the general controlled disarmament including all nuclear weapons; securing the free world by strengthening the Atlantic alliance and the threat respective defense; the economic and political unification of the European peoples in freedom and self-determination.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
13420 1987-09-08 94,Denmark,13420,13420 1987-09-08,"We have a responsibility Constitution Denmark is at the forefront of scientific and technological development, so also the next generation can experience progress in the standard of living and quality of life.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
13620 1990-12-12 9,Denmark,13620,13620 1990-12-12,In the two decades were a number of fundamental structural problems created.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
41521 1994-10-16 528,Germany,41521,41521 1994-10-16,- With the Health Care Structure Act of 1993 CDU and CSU have continued in 1989 introduced reform policies in the field of public health insurance.,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
51901 2015-05-07 105,United Kingdom,51901,51901 2015-05-07,tackling youth unemployment at its root by supporting young people to find and take up work experience and earn new qualifications.,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
11810 1985-09-15 130,Sweden,11810,11810 1985-09-15,RESOURCE MANAGEMENT AND GOOD ENVIRONMENT The decentralized society with the best conditions for the use of natural resources and the return of waste to new use or to nature.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
86340 2014-04-06 624,Hungary,86340,86340 2014-04-06,"All governments knew about it,",410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87071 2014-10-04 2,Latvia,87071,87071 2014-10-04,"National Federation is and will be faithful to the Constitution of the recorded Latvian national objective: to guarantee the Latvian nation, its language and cultural existence and development through the centuries.",203,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,4
88621 2016-10-09 1722,Lithuania,88621,88621 2016-10-09,a clear distinction between policy-making and its implementation;,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92436 2011-10-09 3648,Poland,92436,92436 2011-10-09,"In the slightly longer, but counted in years, not decades time of great importance will be the start of mining in our country shale gas.",104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
51320 2001-06-07 1677,United Kingdom,51320,51320 2001-06-07,We have legislated to promote protection for and access to the countryside.,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21912 1987-12-13 643,Belgium,21912,21912 1987-12-13,"We denounce and reject this persistent social deprivation and offer, among others, the following urgent and priority measures.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
41223 2009-09-27 1459,Germany,41223,41223 2009-09-27,"Therefore, the Left will agree unlike the other parties, any violation of international law.",305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31220 2002-06-09 12,France,31220,31220 2002-06-09,"All those who work, men and women should be equally recognized, respected and remunerated properly.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14901 1995-03-19 61,Finland,14901,14901 1995-03-19,4 of unemployed job-ACCESS IS REQUIRED TO LONG-TERM GROWTH.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41420 2017-09-24 978,Germany,41420,41420 2017-09-24,We also want to encourage even more women to conquer classic men sectors whose jobs are usually paid better than those who take the many women traditionally.,503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
51951 2015-05-07 1123,United Kingdom,51951,51951 2015-05-07,"We are the envy of the world for our rich history,",601,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,4
86710 2010-04-11 410,Hungary,86710,86710 2010-04-11,The illegal contracts pocket nullity sanctions should be to prevent the land registration records maintained.,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80510 2013-05-12 2278,Bulgaria,80510,80510 2013-05-12,and theft of documents by completely electronic case management.,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82110 2010-05-29 897,Czech Republic,82110,82110 2010-05-29,"Culture is our wealth and an important component of quality of life, a source of creativity and innovation.",502,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4
33220 1996-03-03 3444,Spain,33220,33220 1996-03-03,"These centers depend a Secondary School where students, a certain number of days per week or month will move to take some courses, practice in laboratories and workshops or receive educational and vocational guidance.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83611 2007-03-04 322,Estonia,83611,83611 2007-03-04,We will initiate a program of prevention of accidents and the further development of fire accident prevention program.,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33220 1989-10-29 785,Spain,33220,33220 1989-10-29,The struggle for equality and knowledge of the history of women.,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1
97421 2004-10-03 910,Slovenia,97421,97421 2004-10-03,Priority will also accelerate procedures return the Slovenian state those works of art and archives were lost and taken away from the country.,502,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,3
22320 2010-06-09 1470,Netherlands,22320,22320 2010-06-09,"The rights, freedoms and responsibilities under the Constitution and their background should be part of the (civic) education.",506,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
34313 2007-09-16 1540,Greece,34313,34313 2007-09-16,"Integration of local culture in the operation of the open school, seminars for teachers with subject concepts such as cultural continuity, linking culture and environmental value of tradition.",601,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,4
51320 1966-03-31 386,United Kingdom,51320,51320 1966-03-31,Everyone who joins the Home Ownership Plan will also benefit from a new Government Guarantee which will substantially reduce any deposit he is required to make.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88820 2016-10-09 1169,Lithuania,88820,88820 2016-10-09,"provide new opportunities to uncompetitive rural areas, promoting agriculture as a rural economic development axis;",703.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97522 2011-12-04 99,Slovenia,97522,97522 2011-12-04,Reward is to be efficient and penalize failure,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53420 1987-02-17 204,Ireland,53420,53420 1987-02-17,"The Progressive Democrats affirm that the survival, preservation, development and extension of the Irish language is one of the fundamental principles of the party.",NA,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,3
51320 2017-06-08 60,United Kingdom,51320,51320 2017-06-08,"We will rebuild and transform our economy so that it works for the many, not the few.",503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
88450 2016-10-09 2295,Lithuania,88450,88450 2016-10-09,We will continue the projects of Lithuanian audiovisual heritage.,502,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,3
22330 1994-05-03 1936,Netherlands,22330,22330 1994-05-03,"The position of Frisian, the second national language, should be ensured and in the framework of European policies to preserve smaller languages ​​to be strengthened.",NA,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,3
12620 2017-09-11 840,Norway,12620,12620 2017-09-11,Improved start-up loan scheme for families with low income.,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35060 2015-10-04 1731,Portugal,35060,35060 2015-10-04,It is known the availability of the coalition parties for improvement of fundamental law and we mentioned the importance of ensuring for the future that the abuse and excessive public debt constitutes a burden deeply unfair to current generations and for generations to come.,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
87110 2010-10-02 46,Latvia,87110,87110 2010-10-02,Develop a popular sport as the nation's health and a long working life basis.,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86221 2014-04-06 401,Hungary,86221,86221 2014-04-06,"• First of all, need a higher level of protection of the constitution, since the past decades, dozens of times, Parliament amended the law of the most important in the country.",203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0
